Id2,Geography,Carto_CT,Total,Not Hispanic or Latino,White alone,Black alone,Amerindian  alone,Asian alone,Other alone,Hispanic or Latino,White Hispanic,Black Hispanic
36005037400,"Census Tract 374, Bronx County, New York",2037400,3904,2300,66,2032,0,160,1034,1604,435,219
36005037504,"Census Tract 375.04, Bronx County, New York",2037504,3470,1324,72,1176,14,76,1723,2146,294,202
36005037600,"Census Tract 376, Bronx County, New York",2037600,2257,1032,111,852,16,48,1041,1225,134,60
36005037800,"Census Tract 378, Bronx County, New York",2037800,3260,2040,92,1923,0,25,1211,1220,228,64
36005037900,"Census Tract 379, Bronx County, New York",2037900,5360,2908,58,2595,10,122,2128,2452,473,176
36005038000,"Census Tract 380, Bronx County, New York",2038000,5225,3878,67,3614,0,122,884,1347,214,419
36005038100,"Census Tract 381, Bronx County, New York",2038100,7175,2291,40,1998,0,74,3720,4884,840,704
36005038200,"Census Tract 382, Bronx County, New York",2038200,2814,2174,48,2073,0,38,438,640,140,82
36005038301,"Census Tract 383.01, Bronx County, New York",2038301,4842,1333,65,1190,9,6,3242,3509,299,208
36005038302,"Census Tract 383.02, Bronx County, New York",2038302,6034,2578,39,2474,8,0,3143,3456,460,207
36005038500,"Census Tract 385, Bronx County, New York",2038500,4757,1646,43,1530,26,0,3003,3111,315,104
36005038600,"Census Tract 386, Bronx County, New York",2038600,8408,7885,69,6792,0,907,519,523,0,279
36005038700,"Census Tract 387, Bronx County, New York",2038700,3630,1289,662,571,0,17,2199,2341,201,94
36005038800,"Census Tract 388, Bronx County, New York",2038800,2528,2027,34,1951,0,26,543,501,11,16
36005038900,"Census Tract 389, Bronx County, New York",2038900,6040,2260,1505,595,58,114,3358,3780,317,159
36005039000,"Census Tract 390, Bronx County, New York",2039000,2515,2055,80,1916,0,59,181,460,109,206
36005039100,"Census Tract 391, Bronx County, New York",2039100,7089,1802,638,884,0,133,4668,5287,1136,137
36005039200,"Census Tract 392, Bronx County, New York",2039200,1738,1234,32,1108,0,0,406,504,140,85
36005039300,"Census Tract 393, Bronx County, New York",2039300,9292,2788,316,2271,0,56,5958,6504,681,241
36005039400,"Census Tract 394, Bronx County, New York",2039400,5143,3485,136,3236,107,0,1287,1658,544,179
36005039500,"Census Tract 395, Bronx County, New York",2039500,4327,1816,56,1673,57,62,1841,2511,267,380
36005039600,"Census Tract 396, Bronx County, New York",2039600,4743,4081,45,3891,0,23,620,662,95,182
36005039700,"Census Tract 397, Bronx County, New York",2039700,3939,2866,2325,243,0,228,836,1073,335,62
36005039800,"Census Tract 398, Bronx County, New York",2039800,3442,3213,130,3019,0,64,13,229,180,36
36005039901,"Census Tract 399.01, Bronx County, New York",2039901,5983,1478,114,923,47,345,4285,4505,417,89
36005039902,"Census Tract 399.02, Bronx County, New York",2039902,5375,1331,534,695,74,106,3975,4044,427,129
36005040100,"Census Tract 401, Bronx County, New York",2040100,4425,771,106,433,0,202,3379,3654,353,158
36005040302,"Census Tract 403.02, Bronx County, New York",2040302,4438,1176,73,821,83,203,2869,3262,511,138
36005040303,"Census Tract 403.03, Bronx County, New York",2040303,5149,1408,142,795,208,187,3243,3741,562,169
36005040304,"Census Tract 403.04, Bronx County, New York",2040304,4009,401,65,110,7,210,3107,3608,303,267
36005040400,"Census Tract 404, Bronx County, New York",2040400,3483,3074,60,2938,0,32,297,409,153,18
36005040501,"Census Tract 405.01, Bronx County, New York",2040501,4521,819,111,421,0,266,3251,3702,378,268
36005040502,"Census Tract 405.02, Bronx County, New York",2040502,7172,2462,95,2165,16,134,3549,4710,961,325
36005040600,"Census Tract 406, Bronx County, New York",2040600,3870,3106,1,3020,0,59,275,764,495,46
36005040701,"Census Tract 407.01, Bronx County, New York",2040701,3291,645,138,315,17,43,2380,2646,316,140
36005040702,"Census Tract 407.02, Bronx County, New York",2040702,7050,1795,567,730,18,298,4505,5255,1059,259
36005040800,"Census Tract 408, Bronx County, New York",2040800,4710,3288,345,2838,134,0,936,1422,201,373
36005040900,"Census Tract 409, Bronx County, New York",2040900,3122,2616,494,2007,0,100,385,506,135,86
36005041100,"Census Tract 411, Bronx County, New York",2041100,3416,1411,389,792,18,230,1452,2005,427,117
36005041300,"Census Tract 413, Bronx County, New York",2041300,7897,2025,537,870,45,443,5204,5872,837,301
36005041400,"Census Tract 414, Bronx County, New York",2041400,4769,3491,348,2813,0,170,1330,1278,263,72
36005041500,"Census Tract 415, Bronx County, New York",2041500,6238,1887,447,1121,0,125,4317,4351,564,105
36005041800,"Census Tract 418, Bronx County, New York",2041800,4194,2530,139,1734,0,491,1153,1664,433,436
36005041900,"Census Tract 419, Bronx County, New York",2041900,7238,2711,1200,881,0,607,3241,4527,1058,392
36005042000,"Census Tract 420, Bronx County, New York",2042000,3698,2477,134,2140,95,203,937,1221,248,76
36005042100,"Census Tract 421, Bronx County, New York",2042100,5887,2106,534,791,0,658,3113,3781,936,147
36005042200,"Census Tract 422, Bronx County, New York",2042200,3338,2856,69,2654,14,0,514,482,168,47
36005042300,"Census Tract 423, Bronx County, New York",2042300,4658,1548,642,426,45,458,2483,3110,390,355
36005042400,"Census Tract 424, Bronx County, New York",2042400,2485,2057,83,1924,7,35,269,428,175,0
36005042500,"Census Tract 425, Bronx County, New York",2042500,5940,1902,702,447,106,748,3254,4038,806,54
36005042600,"Census Tract 426, Bronx County, New York",2042600,6942,6377,345,5499,0,503,436,565,64,125
36005042800,"Census Tract 428, Bronx County, New York",2042800,2069,1732,55,1607,0,16,226,337,159,60
36005042901,"Census Tract 429.01, Bronx County, New York",2042901,4123,1645,430,535,0,611,1841,2478,698,108
36005042902,"Census Tract 429.02, Bronx County, New York",2042902,4445,1339,263,800,158,173,2474,3106,423,356
36005043000,"Census Tract 430, Bronx County, New York",2043000,3648,3207,134,2669,7,175,637,441,196,26
36005043100,"Census Tract 431, Bronx County, New York",2043100,10265,3753,495,1720,16,1231,5771,6512,1364,507
36005043400,"Census Tract 434, Bronx County, New York",2043400,3952,2760,144,2183,0,271,923,1192,450,32
36005043500,"Census Tract 435, Bronx County, New York",2043500,165,113,16,92,0,0,31,52,19,12
36005043600,"Census Tract 436, Bronx County, New York",2043600,2237,1725,98,1286,0,293,485,512,12,68
36005044200,"Census Tract 442, Bronx County, New York",2044200,3642,2660,360,2292,0,0,160,982,651,187
36005044400,"Census Tract 444, Bronx County, New York",2044400,4155,3786,110,3349,62,124,427,369,141,29
36005044800,"Census Tract 448, Bronx County, New York",2044800,1964,1763,26,1576,0,63,245,201,56,12
36005044901,"Census Tract 449.01, Bronx County, New York",2044901,1550,1363,1209,103,7,23,158,187,98,0
36005044902,"Census Tract 449.02, Bronx County, New York",2044902,1882,1659,1468,106,0,71,234,223,84,0
36005045101,"Census Tract 451.01, Bronx County, New York",2045101,1537,1380,1195,33,0,124,97,157,116,0
36005045102,"Census Tract 451.02, Bronx County, New York",2045102,1637,1435,1282,100,0,35,114,202,124,5
36005045600,"Census Tract 456, Bronx County, New York",2045600,3189,2432,613,1642,0,76,366,757,439,164
36005045800,"Census Tract 458, Bronx County, New York",2045800,5506,2072,13,1839,0,83,2058,3434,964,716
36005046000,"Census Tract 460, Bronx County, New York",2046000,3073,2125,55,2043,14,3,704,948,128,205
36005046201,"Census Tract 462.01, Bronx County, New York",2046201,28937,19332,2093,16231,72,396,7737,9605,2915,789
36005046202,"Census Tract 462.02, Bronx County, New York",2046202,9690,7051,153,6474,280,106,1734,2639,717,570
36005048400,"Census Tract 484, Bronx County, New York",2048400,4244,3459,160,3197,176,10,560,785,189,27
36005050400,"Census Tract 504, Bronx County, New York",2050400,143,9,0,5,0,4,45,134,68,34
36005051600,"Census Tract 516, Bronx County, New York",2051600,4265,3140,2895,27,0,195,600,1125,549,0
36047000100,"Census Tract 1, Kings County, New York",3000100,4116,3798,2811,369,21,419,607,318,67,0
36047000200,"Census Tract 2, Kings County, New York",3000200,1506,169,52,24,0,56,1013,1337,418,24
36047000301,"Census Tract 3.01, Kings County, New York",3000301,4340,4064,3436,121,24,244,590,276,179,0
36047000501,"Census Tract 5.01, Kings County, New York",3000501,4536,4091,3197,174,0,491,633,445,251,47
36047000502,"Census Tract 5.02, Kings County, New York",3000502,2756,2509,2099,83,0,214,260,247,194,10
36047000700,"Census Tract 7, Kings County, New York",3000700,4054,3751,3126,58,0,415,442,303,198,0
36047000900,"Census Tract 9, Kings County, New York",3000900,4410,4116,3065,213,0,563,594,294,222,36
36047001100,"Census Tract 11, Kings County, New York",3001100,1237,1070,806,86,0,150,136,167,104,0
36047001300,"Census Tract 13, Kings County, New York",3001300,2401,1938,1446,277,0,169,383,463,163,30
36047001500,"Census Tract 15, Kings County, New York",3001500,7391,5930,2264,1693,11,1704,1438,1461,455,140
36047001800,"Census Tract 18, Kings County, New York",3001800,2022,1060,216,769,28,33,423,962,503,114
36047002000,"Census Tract 20, Kings County, New York",3002000,1232,144,37,22,37,85,439,1088,556,85
36047002100,"Census Tract 21, Kings County, New York",3002100,4910,4590,3463,223,0,543,841,320,222,6
36047002200,"Census Tract 22, Kings County, New York",3002200,4907,1712,879,125,0,695,1884,3195,1406,59
36047002300,"Census Tract 23, Kings County, New York",3002300,4707,3277,34,2354,68,808,1123,1430,334,183
36047002901,"Census Tract 29.01, Kings County, New York",3002901,4289,3083,98,2071,0,870,824,1206,249,231
36047003000,"Census Tract 30, Kings County, New York",3003000,1780,1343,967,70,0,236,462,437,133,3
36047003100,"Census Tract 31, Kings County, New York",3003100,2800,2516,817,980,0,531,480,284,161,45
36047003300,"Census Tract 33, Kings County, New York",3003300,3512,3214,1886,903,0,253,548,298,121,0
36047003400,"Census Tract 34, Kings County, New York",3003400,3022,2528,1723,139,0,702,254,494,251,0
36047003500,"Census Tract 35, Kings County, New York",3003500,1708,1507,693,617,0,115,293,201,77,5
36047003600,"Census Tract 36, Kings County, New York",3003600,4245,3603,2488,77,18,937,313,642,466,10
36047003700,"Census Tract 37, Kings County, New York",3003700,1175,1143,876,63,0,138,149,32,19,0
36047003800,"Census Tract 38, Kings County, New York",3003800,1506,1432,1072,0,0,247,294,74,40,0
36047003900,"Census Tract 39, Kings County, New York",3003900,2411,2025,1369,191,12,339,367,386,242,10
36047004100,"Census Tract 41, Kings County, New York",3004100,3649,3322,2360,435,0,425,387,327,117,12
36047004300,"Census Tract 43, Kings County, New York",3004300,3336,2841,2046,289,0,309,679,495,200,54
36047004400,"Census Tract 44, Kings County, New York",3004400,2373,2178,1930,12,0,227,126,195,137,0
36047004500,"Census Tract 45, Kings County, New York",3004500,3651,3507,2960,75,0,263,447,144,109,0
36047004600,"Census Tract 46, Kings County, New York",3004600,1378,1306,1134,8,0,164,31,72,41,0
36047004700,"Census Tract 47, Kings County, New York",3004700,2025,1669,1143,292,0,135,291,356,248,20
36047004900,"Census Tract 49, Kings County, New York",3004900,2631,2200,1612,291,0,196,416,431,268,15
36047005000,"Census Tract 50, Kings County, New York",3005000,2369,2035,1743,21,0,242,215,334,253,0
36047005100,"Census Tract 51, Kings County, New York",3005100,2523,2010,1667,56,11,128,396,513,378,29
36047005201,"Census Tract 52.01, Kings County, New York",3005201,1662,1540,1299,10,13,218,39,122,83,0
36047005202,"Census Tract 52.02, Kings County, New York",3005202,2424,2318,2084,79,0,127,56,106,91,15
36047005300,"Census Tract 53, Kings County, New York",3005300,2420,1584,1208,233,5,40,800,836,233,20
36047005400,"Census Tract 54, Kings County, New York",3005400,3054,2677,2256,58,17,281,312,377,249,0
36047005601,"Census Tract 56.01, Kings County, New York",3005601,2302,2089,1910,64,0,48,207,213,123,17
36047005602,"Census Tract 56.02, Kings County, New York",3005602,1608,1392,1167,6,0,200,178,216,75,11
36047005800,"Census Tract 58, Kings County, New York",3005800,3205,2584,1931,42,0,515,408,621,405,0
36047005900,"Census Tract 59, Kings County, New York",3005900,1337,965,809,60,0,18,405,372,157,0
36047006000,"Census Tract 60, Kings County, New York",3006000,2745,2189,1623,7,0,518,249,556,398,0
36047006200,"Census Tract 62, Kings County, New York",3006200,2908,2412,1751,224,0,408,366,496,306,0
36047006300,"Census Tract 63, Kings County, New York",3006300,1967,1807,1564,9,0,122,278,160,114,0
36047006400,"Census Tract 64, Kings County, New York",3006400,3171,2811,2383,52,0,294,423,360,101,0
36047006500,"Census Tract 65, Kings County, New York",3006500,5874,5508,4912,90,0,260,694,366,229,0
36047006600,"Census Tract 66, Kings County, New York",3006600,3566,2650,2166,7,108,413,401,916,531,0
36047006700,"Census Tract 67, Kings County, New York",3006700,3941,3608,3229,44,19,140,483,333,213,0
36047006800,"Census Tract 68, Kings County, New York",3006800,4771,3328,2176,79,23,949,1264,1443,506,1
36047006900,"Census Tract 69, Kings County, New York",3006900,3581,3199,2686,175,0,172,398,382,282,0
36047007000,"Census Tract 70, Kings County, New York",3007000,2552,1994,1355,148,65,419,332,558,270,19
36047007100,"Census Tract 71, Kings County, New York",3007100,4830,2710,902,1503,0,196,1402,2120,769,153
36047007200,"Census Tract 72, Kings County, New York",3007200,2073,756,212,33,6,505,973,1317,396,31
36047007400,"Census Tract 74, Kings County, New York",3007400,5856,1799,435,36,28,1275,3031,4057,887,206
36047007500,"Census Tract 75, Kings County, New York",3007500,4700,4018,3615,1,58,335,669,682,220,63
36047007600,"Census Tract 76, Kings County, New York",3007600,5124,1960,724,114,0,1080,1969,3164,1374,0
36047007700,"Census Tract 77, Kings County, New York",3007700,5105,4197,3546,77,0,373,1010,908,379,0
36047007800,"Census Tract 78, Kings County, New York",3007800,5459,1229,465,166,0,617,2790,4230,1604,81
36047008000,"Census Tract 80, Kings County, New York",3008000,3835,1032,679,91,0,234,2054,2803,979,44
36047008200,"Census Tract 82, Kings County, New York",3008200,4275,1218,515,64,82,532,2057,3057,1149,46
36047008400,"Census Tract 84, Kings County, New York",3008400,3895,1137,735,76,95,261,1763,2758,1135,0
36047008500,"Census Tract 85, Kings County, New York",3008500,7559,4210,80,3614,130,409,2294,3349,927,524
36047008600,"Census Tract 86, Kings County, New York",3008600,0,0,0,0,0,0,0,0,0,0
36047008800,"Census Tract 88, Kings County, New York",3008800,3042,1433,855,115,13,358,1562,1609,512,0
36047009000,"Census Tract 90, Kings County, New York",3009000,3245,1703,314,78,43,1268,1214,1542,405,16
36047009200,"Census Tract 92, Kings County, New York",3009200,5703,3651,461,155,0,2990,1384,2052,769,5
36047009400,"Census Tract 94, Kings County, New York",3009400,5429,4317,674,114,0,3539,651,1112,472,0
36047009600,"Census Tract 96, Kings County, New York",3009600,6477,3167,892,131,0,1868,2337,3310,1391,88
36047009800,"Census Tract 98, Kings County, New York",3009800,7403,3613,328,165,0,3110,2914,3790,931,29
36047010000,"Census Tract 100, Kings County, New York",3010000,6459,4147,497,6,67,3609,1413,2312,915,41
36047010100,"Census Tract 101, Kings County, New York",3010100,4459,1826,1034,139,68,490,2314,2633,756,0
36047010200,"Census Tract 102, Kings County, New York",3010200,5081,3808,289,4,0,3515,559,1273,714,12
36047010400,"Census Tract 104, Kings County, New York",3010400,5677,5132,385,10,0,4598,674,545,65,0
36047010600,"Census Tract 106, Kings County, New York",3010600,4862,4320,309,10,0,3898,633,542,56,59
36047010800,"Census Tract 108, Kings County, New York",3010800,4303,3572,403,42,0,3127,859,731,36,34
36047011000,"Census Tract 110, Kings County, New York",3011000,2702,1858,854,22,0,922,720,844,253,12
36047011200,"Census Tract 112, Kings County, New York",3011200,6561,4192,2478,128,77,1556,1295,2369,1172,36
36047011400,"Census Tract 114, Kings County, New York",3011400,4538,4005,2326,305,0,1278,599,533,232,12
36047011600,"Census Tract 116, Kings County, New York",3011600,3683,3440,524,51,15,2848,132,243,107,8
36047011700,"Census Tract 117, Kings County, New York",3011700,2851,2094,1584,125,37,224,748,757,335,31
36047011800,"Census Tract 118, Kings County, New York",3011800,2112,1811,107,0,9,1696,280,301,59,0
36047011900,"Census Tract 119, Kings County, New York",3011900,1529,1282,1021,71,0,94,372,247,97,0
36047012000,"Census Tract 120, Kings County, New York",3012000,1154,979,68,0,0,905,122,175,59,0
36047012100,"Census Tract 121, Kings County, New York",3012100,1948,1319,1071,59,0,169,453,629,273,16
36047012200,"Census Tract 122, Kings County, New York",3012200,5945,3085,600,0,159,2447,2303,2860,513,15
36047012600,"Census Tract 126, Kings County, New York",3012600,2909,2144,867,66,125,1061,746,765,123,13
36047012700,"Census Tract 127, Kings County, New York",3012700,4768,3669,1266,1960,23,400,949,1099,287,58
36047012801,"Census Tract 128.01, Kings County, New York",3012801,2326,2234,659,67,0,1492,72,92,44,0
36047012901,"Census Tract 129.01, Kings County, New York",3012901,2429,1791,1488,146,0,63,635,638,183,0
36047012902,"Census Tract 129.02, Kings County, New York",3012902,2114,1643,1316,143,6,95,415,471,163,46
